pfam	num_bact_phyla	bact_phyla	num_arch_phyla	arch_phyla	Ns_enrichment50	Ns_enrichment75	Os_enrichment50	Os_enrichment75	Ss_enrichment50	Ss_enrichment75	cons_pos50	cons_pos75	N_cont	O_cont	S_cont	pi_50	pi_75	
DUF2122	PF09895	CL0098	Unassigned	3	0	3	Thermoprotei,Methanopyri,Thermococci	1	Archaea	0.216	0.25	0.324	0.438	0.0	0.0	37	16	0.261412673177	0.391096979332	0.0127186009539	4.93890380859	4.13739013672
DUF2121	PF09894	no clan	Unassigned	3	0	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea	0.314	0.261	0.448	0.565	0.038	0.022	105	46	0.353318250377	0.496229260935	0.0301659125189	8.68450927734	4.48651123047
DUF2120	PF09893	no clan	Unassigned	2	0	2	Methanopyri,Methanobacteria	1	Archaea	0.316	0.324	0.443	0.471	0.051	0.029	79	34	0.278443113772	0.425482368596	0.0362608117099	4.90301513672	4.52911376953
Recep_L_domain	PF01030	CL0022	Unassigned	2	2	0	Proteobacteria,Bacteroidetes	1	Bacteria	0.158	0.174	0.439	0.261	0.018	0.0	57	23	0.192796610169	0.347457627119	0.00635593220339	4.02801513672	5.52496337891
GspL_C	PF12693	CL0331	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.351	0.714	0.108	0.286	0.027	0.0	37	7	0.401051939513	0.359303090072	0.0144641683103	10.7372436523	8.74761962891
DUF3299	PF11736	CL0021	Unassigned	4	4	0	Proteobacteria,Acidobacteria,Cyanobacteria,Planctomycetes	1	Bacteria	0.352	0.435	0.278	0.087	0.019	0.043	54	23	0.2214360587	0.28642557652	0.0222746331237	4.10089111328	6.73187255859
DUF3524	PF12038	no clan	Unassigned	4	4	0	Proteobacteria,Chloroflexi,Bacteroidetes,Rhodothermaeota	1	Bacteria	0.559	0.556	0.355	0.472	0.022	0.028	93	36	0.41978021978	0.364835164835	0.021978021978	8.45550537109	5.74114990234
DUF3297	PF11730	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.533	0.467	0.483	0.6	0.017	0.033	60	30	0.501408450704	0.476056338028	0.0295774647887	7.15850830078	4.38897705078
DUF3526	PF12040	CL0181	Unassigned	2	2	0	Proteobacteria,Bacteroidetes	1	Bacteria	0.515	0.25	0.606	0.25	0.0	0.0	33	4	0.403333333333	0.407142857143	0.0190476190476	4.57025146484	5.95501708984
DUF3293	PF11697	no clan	Unassigned	3	3	0	Deinococcus-Thermus,Proteobacteria,Actinobacteria	1	Bacteria	0.25	0.385	0.4	0.462	0.0	0.0	20	13	0.4125	0.465277777778	0.0208333333333	3.99969482422	3.99835205078
DUF3834	PF12916	CL0177	Unassigned	3	0	3	Thermoprotei,Thermoplasmata,Archaeoglobi	1	Archaea	0.269	0.44	0.372	0.4	0.026	0.04	78	25	0.271532395237	0.383330756147	0.0301530848925	4.61224365234	4.22601318359
DUF3291	PF11695	CL0032	LUOA	5	5	0	Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Cyanobacteria	1	Bacteria	0.456	0.575	0.405	0.25	0.0	0.0	79	40	0.379532163743	0.359064327485	0.0204678362573	4.90325927734	8.75030517578
5-nucleotidase	PF06189	no clan	Unassigned	2	2	0	Proteobacteria,Cyanobacteria	1	Bacteria	0.454	0.367	0.335	0.376	0.005	0.0	185	109	0.438482570062	0.424470266576	0.0133287764867	8.16644287109	5.20501708984
CodY	PF06018	CL0161	Unassigned	1	1	0	Firmicutes	1	Bacteria	0.25	0.316	0.44	0.474	0.05	0.0	100	38	0.312105007292	0.475935828877	0.0393777345649	4.58355712891	4.67913818359
Bac_DnaA	PF00308	CL0023	LUBA_perm	17	17	0	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria	0.415	0.467	0.443	0.356	0.0	0.0	106	45	0.317238537609	0.338533862751	0.0157701528319	5.29266357422	6.76080322266
SpoU_sub_bind	PF08032	CL0101	Unassigned	19	18	1	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.231	0.333	0.231	0.333	0.0	0.0	13	3	0.307075682938	0.278145991939	0.0124944021496	5.24017333984	5.52496337891
MiaE_2	PF13794	CL0044	Unassigned	1	1	0	Actinobacteria	1	Bacteria	0.348	0.467	0.356	0.333	0.015	0.022	135	90	0.378696236559	0.436827956989	0.0198252688172	4.67742919922	5.85125732422
ZinT	PF09223	CL0116	Unassigned	5	4	1	Spirochaetes,Methanomicrobia,Proteobacteria,Firmicutes,Thermotogae	2	Bacteria,Archaea	0.333	0.429	0.55	0.524	0.017	0.0	60	21	0.313131313131	0.464015151515	0.0246212121212	5.04620361328	5.71893310547
DUF3748	PF12566	no clan	Unassigned	2	2	0	Proteobacteria,Bacteroidetes	1	Bacteria	0.473	0.583	0.459	0.444	0.0	0.0	74	36	0.460055096419	0.393939393939	0.0192837465565	5.79876708984	6.99798583984
Zn_peptidase_2	PF04298	CL0126	LUOA	10	10	0	Actinobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Proteobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes	1	Bacteria	0.284	0.321	0.324	0.377	0.0	0.0	102	53	0.2943753111	0.300945744151	0.0276754604281	6.44268798828	5.28546142578
DUF3744	PF12558	no clan	Unassigned	5	5	0	Tenericutes,Firmicutes,Proteobacteria,Chloroflexi,Thermotogae	1	Bacteria	0.292	0.417	0.333	0.25	0.0	0.0	24	12	0.300160513644	0.444622792937	0.0272873194222	6.06829833984	8.58990478516
DUF3747	PF12565	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria	0.419	0.434	0.395	0.34	0.016	0.038	124	53	0.384615384615	0.461538461538	0.0210622710623	9.38848876953	6.78717041016
IcmF-related	PF06761	no clan	Unassigned	2	2	0	Acidobacteria,Proteobacteria	1	Bacteria	0.288	0.429	0.288	0.214	0.017	0.071	59	14	0.22385794506	0.261344665351	0.00819547731067	9.05755615234	8.58966064453
GMP_synt_C	PF00958	no clan	LUCA_perm	25	17	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.478	0.586	0.391	0.483	0.022	0.034	46	29	0.387049255793	0.438483965015	0.0198864508209	9.51885986328	8.58709716797
BetaGal_dom3	PF13363	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria	0.484	0.292	0.266	0.375	0.0	0.0	64	24	0.371212121212	0.386363636364	0.0	11.3242797852	4.55816650391
BetaGal_dom2	PF10435	CL0369	Unassigned	3	2	1	Actinobacteria,Thermoprotei,Chloroflexi	2	Bacteria,Archaea	0.4	0.6	0.333	0.0	0.0	0.0	30	5	0.242857142857	0.298901098901	0.00659340659341	9.69451904297	9.75006103516
Rsd_AlgQ	PF04353	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.308	0.267	0.492	0.6	0.046	0.033	65	30	0.352564102564	0.560606060606	0.0361305361305	4.27508544922	4.29058837891
Dodecin	PF07311	CL0319	Unassigned	12	9	3	Halobacteria,Proteobacteria,Chlamydiae,Methanomicrobia,Actinobacteria,Chlorobi,Chloroflexi,Planctomycetes,Thermoplasmata,Bacteroidetes,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria	0.268	0.067	0.659	0.4	0.0	0.0	41	15	0.255813953488	0.544759477541	0.00645109907614	4.28582763672	5.97100830078
GSu_C4xC__C2xCH	PF09698	CL0317	Unassigned	2	2	0	Ignavibacteriae,Proteobacteria	1	Bacteria	0.378	0.375	0.297	0.375	0.108	0.25	37	16	0.279069767442	0.360465116279	0.093023255814	8.47100830078	6.59661865234
DOMON	PF03351	CL0559	Unassigned	3	1	2	Thermococci,Methanomicrobia,Thermotogae	2	Archaea,Bacteria	0.208	0.256	0.514	0.59	0.028	0.026	72	39	0.281454545455	0.523636363636	0.0283636363636	3.85601806641	3.93023681641
2Fe-2S_thioredx	PF01257	CL0172	LUCA_perm	22	16	6	Proteobacteria,Chlamydiae,Thermococci,Halobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Thermoprotei,Bacteroidetes,Methanobacteria,Ignavibacteriae,Planctomycetes,Spirochaetes,Thermoplasmata,Firmicutes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.143	0.143	0.238	0.0	0.19	0.571	21	7	0.17508368312	0.225187290792	0.0311354338239	3.79974365234	5.49859619141
SBDS	PF01172	no clan	LUAA	8	0	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.385	0.29	0.646	0.581	0.0	0.0	65	31	0.369133329724	0.57191576896	0.00714556379581	4.21063232422	4.00250244141
FmdE	PF02663	no clan	Unassigned	16	8	8	Methanomicrobia,Proteobacteria,Thermoprotei,Acidobacteria,Thermococci,Thermoplasmata,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Spirochaetes,Chloroflexi,Ignavibacteriae,Halobacteria,Firmicutes,Aquificae	2	Archaea,Bacteria	0.44	0.444	0.28	0.222	0.12	0.222	25	9	0.204197530864	0.253024691358	0.0267489711934	7.96917724609	5.96734619141
AIRC	PF00731	CL0224	LUCA_perm	24	16	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.25	0.308	0.173	0.115	0.038	0.0	52	26	0.196674761816	0.26937231459	0.0260414720717	6.71466064453	6.71466064453
AIRS	PF00586	no clan	LUCA_perm	25	17	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.059	0.167	0.412	0.333	0.0	0.0	17	6	0.0735468546039	0.12778642434	0.0122612084547	3.42279052734	3.79986572266
Sulfatase_C	PF14707	CL0088	Unassigned	7	6	1	Acidobacteria,Methanomicrobia,Bacteroidetes,Cyanobacteria,Proteobacteria,Actinobacteria,Planctomycetes	2	Bacteria,Archaea	0.519	0.75	0.444	0.417	0.0	0.0	27	12	0.344871794872	0.382051282051	0.0211538461538	6.16265869141	8.58917236328
DUF4215	PF13948	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.053	0.071	0.632	0.786	0.316	0.286	19	14	0.0991853531536	0.347694633409	0.0860838162425	3.28363037109	3.28363037109
DUF4214	PF13946	no clan	Unassigned	7	6	1	Cyanobacteria,Chloroflexi,Proteobacteria,Actinobacteria,Methanomicrobia,Planctomycetes,Aquificae	2	Bacteria,Archaea	0.25	0.375	0.375	0.75	0.0	0.0	16	8	0.27560455192	0.370199146515	0.0117354196302	4.74884033203	4.74884033203
DUF4213	PF13938	no clan	Unassigned	13	7	6	Thermoprotei,Methanomicrobia,Proteobacteria,Thermococci,Cyanobacteria,Actinobacteria,Archaeoglobi,Methanobacteria,Thermotogae,Planctomycetes,Firmicutes,Chloroflexi,Halobacteria	2	Archaea,Bacteria	0.059	0.167	0.353	0.167	0.0	0.0	17	6	0.234198113208	0.340448113208	0.0305424528302	3.99969482422	5.52496337891
DUF4212	PF13937	no clan	Unassigned	10	7	3	Halobacteria,Cyanobacteria,Chlorobi,Proteobacteria,Bacteroidetes,Chloroflexi,Archaeoglobi,Thermoprotei,Actinobacteria,Deinococcus-Thermus	2	Archaea,Bacteria	0.429	0.222	0.245	0.333	0.041	0.0	49	9	0.270202020202	0.236344930789	0.0274036662926	8.15875244141	4.29937744141
PDH	PF02153	CL0063	LUCA_perm	23	15	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Firmicutes,Ignavibacteriae,Planctomycetes,Bacteroidetes,Thermoplasmata,Spirochaetes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.419	1.0	0.323	0.5	0.032	0.0	31	8	0.205265641855	0.258284452535	0.0193500539374	5.16314697266	5.70953369141
FixS	PF03597	no clan	Unassigned	7	6	1	Proteobacteria,Chlamydiae,Chlorobi,Bacteroidetes,Methanomicrobia,Rhodothermaeota,Planctomycetes	2	Bacteria,Archaea	0.318	0.25	0.455	0.625	0.0	0.0	22	8	0.225909090909	0.374090909091	0.0177272727273	3.96063232422	3.89166259766
FixQ	PF05545	no clan	Unassigned	2	2	0	Chlorobi,Proteobacteria	1	Bacteria	0.188	0.333	0.375	0.0	0.0	0.0	16	3	0.278867102397	0.325163398693	0.0223311546841	4.53265380859	5.52496337891
TrwC	PF08751	CL0169	LUOA	6	6	0	Actinobacteria,Proteobacteria,Acidobacteria,Cyanobacteria,Bacteroidetes,Planctomycetes	1	Bacteria	0.389	0.722	0.322	0.417	0.0	0.0	90	36	0.29482776038	0.26123850894	0.00798060410142	7.09893798828	9.39984130859
FixH	PF05751	CL0488	Unassigned	7	6	1	Actinobacteria,Chlorobi,Proteobacteria,Bacteroidetes,Chloroflexi,Ignavibacteriae,Halobacteria	2	Bacteria,Archaea	0.211	0.2	0.421	0.8	0.0	0.0	19	5	0.250578703704	0.27037037037	0.0126157407407	3.56365966797	3.79986572266
RE_AspBHI_N	PF18062	CL0178	Unassigned	1	0	1	Halobacteria	1	Archaea	0.417	0.407	0.482	0.426	0.014	0.019	139	54	0.392462311558	0.501507537688	0.0125628140704	4.57086181641	4.40765380859
Asp-Al_Ex	PF06826	CL0064	Unassigned	8	7	1	Proteobacteria,Halobacteria,Acidobacteria,Chloroflexi,Actinobacteria,Spirochaetes,Firmicutes,Bacteroidetes	2	Bacteria,Archaea	0.061	0.0	0.121	0.2	0.0	0.0	33	15	0.125703254275	0.165968008825	0.0202978488693	5.52362060547	5.52362060547
Fe-ADH_2	PF13685	CL0224	Unassigned	13	5	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Actinobacteria,Methanopyri,Methanobacteria,Archaeoglobi,Chloroflexi,Thermotogae,Firmicutes,Proteobacteria	2	Archaea,Bacteria	0.258	0.274	0.361	0.417	0.019	0.012	155	84	0.278409090909	0.380651105651	0.0235718673219	5.00384521484	5.25604248047
Pepdidase_M14_N	PF18027	no clan	Unassigned	3	2	1	Proteobacteria,Bacteroidetes,Halobacteria	2	Bacteria,Archaea	0.404	0.393	0.421	0.429	0.0	0.0	57	28	0.38	0.524848484848	0.0206060606061	5.47003173828	4.42901611328
DUF4114	PF13448	no clan	Unassigned	7	6	1	Acidobacteria,Cyanobacteria,Methanomicrobia,Proteobacteria,Bacteroidetes,Rhodothermaeota,Planctomycetes	2	Bacteria,Archaea	0.2	0.429	0.85	1.571	0.0	0.0	20	7	0.17037037037	0.293189964158	0.00955794504182	3.53265380859	3.87664794922
HTH_DeoR	PF08220	CL0123	LUCA_perm	19	13	6	Thermoprotei,Actinobacteria,Halobacteria,Proteobacteria,Chloroflexi,Methanomicrobia,Thermotogae,Deinococcus-Thermus,Spirochaetes,Fusobacteria,Acidobacteria,Planctomycetes,Tenericutes,Thermoplasmata,Firmicutes,Cyanobacteria,Bacteroidetes,Methanobacteria,Thermococci	2	Archaea,Bacteria	0.609	0.818	0.174	0.364	0.0	0.0	23	11	0.371603603604	0.323783783784	0.0119279279279	12.0000610352	11.6990356445
ArsD	PF06953	CL0172	Unassigned	6	3	3	Methanomicrobia,Halobacteria,Proteobacteria,Thermoplasmata,Rhodothermaeota,Firmicutes	2	Archaea,Bacteria	0.188	0.24	0.662	0.24	0.075	0.16	80	25	0.202898550725	0.465110037574	0.0466988727858	3.47772216797	5.58062744141
Peptidase_M15_4	PF13539	CL0170	LUOA	8	8	0	Proteobacteria,Spirochaetes,Bacteroidetes,Chloroflexi,Ignavibacteriae,Cyanobacteria,Firmicutes,Actinobacteria	1	Bacteria	0.6	0.417	0.35	0.417	0.0	0.0	20	12	0.28468948555	0.275261324042	0.0147571223611	5.92767333984	5.03814697266
Peptidase_M15_3	PF08291	CL0170	Unassigned	7	6	1	Actinobacteria,Proteobacteria,Bacteroidetes,Cyanobacteria,Halobacteria,Firmicutes,Spirochaetes	2	Bacteria,Archaea	0.444	1.0	0.37	0.455	0.0	0.0	27	11	0.308486061913	0.284922223933	0.024487910057	6.01141357422	9.61163330078
Peptidase_M15_2	PF05951	CL0170	Unassigned	2	2	0	Proteobacteria,Acidobacteria	1	Bacteria	0.537	0.529	0.403	0.559	0.0	0.0	67	34	0.455938697318	0.35894333535	0.0254083484574	9.39471435547	5.94989013672
Fn3_assoc	PF13287	CL0159	Unassigned	4	3	1	Methanobacteria,Ignavibacteriae,Bacteroidetes,Proteobacteria	2	Archaea,Bacteria	0.214	0.375	0.643	0.625	0.0	0.0	14	8	0.239489489489	0.418918918919	0.00975975975976	5.83355712891	5.83428955078
Glyco_hydro_30C	PF17189	CL0369	LUOA	7	7	0	Acidobacteria,Actinobacteria,Chloroflexi,Planctomycetes,Cyanobacteria,Firmicutes,Bacteroidetes	1	Bacteria	0.412	0.667	0.294	0.333	0.0	0.0	17	6	0.228004022122	0.323529411765	0.0052790346908	5.83636474609	9.75006103516
Pribosyl_synth	PF14572	CL0533	Unassigned	21	18	3	Actinobacteria,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Thermotogae,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.169	0.087	0.441	0.435	0.0	0.0	59	23	0.25222429133	0.358038485413	0.0299193047796	4.23333740234	4.19671630859
CM_1	PF07736	CL0534	Unassigned	7	7	0	Cyanobacteria,Actinobacteria,Chloroflexi,Spirochaetes,Firmicutes,Thermotogae,Deinococcus-Thermus	1	Bacteria	0.493	0.645	0.373	0.387	0.03	0.0	67	31	0.438524590164	0.432053494392	0.0392579810181	6.92242431641	8.74627685547
CM_2	PF01817	no clan	LUCA_perm	22	14	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Chloroflexi,Spirochaetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.56	1.0	0.4	0.571	0.0	0.0	25	7	0.367402679547	0.411620953367	0.017825311943	6.24395751953	8.74591064453
OmpA	PF00691	no clan	Unassigned	18	17	1	Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermotogae,Aquificae,Rhodothermaeota,Halobacteria,Chloroflexi	2	Bacteria,Archaea	0.704	0.5	0.259	0.286	0.0	0.0	27	14	0.103503794641	0.116926243078	0.00355118708329	12.0000610352	6.74456787109
Bact_transglu_N	PF08379	no clan	Unassigned	10	9	1	Thermoprotei,Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Deinococcus-Thermus,Planctomycetes,Firmicutes,Bacteroidetes	2	Archaea,Bacteria	0.556	0.556	0.389	0.667	0.0	0.0	18	9	0.430650037793	0.393613000756	0.0145502645503	6.74273681641	5.07672119141
OmpH	PF03938	no clan	LUBA_perm	14	14	0	Chlamydiae,Proteobacteria,Acidobacteria,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria	0.067	0.0	0.4	1.0	0.0	0.0	15	3	0.281434998816	0.374378403978	0.0160628305312	4.20782470703	3.79986572266
SCO1-SenC	PF02630	CL0172	Unassigned	12	10	2	Halobacteria,Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Thermoprotei,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria	0.313	0.444	0.531	0.444	0.063	0.222	32	9	0.19287422286	0.281826877092	0.0183484776024	4.03240966797	4.19671630859
PNTB_4TM	PF12769	no clan	Unassigned	13	9	4	Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Thermoprotei,Methanomicrobia,Bacteroidetes,Ignavibacteriae,Halobacteria,Thermoplasmata,Thermotogae,Rhodothermaeota,Deinococcus-Thermus	2	Bacteria,Archaea	0.176	0.276	0.157	0.172	0.059	0.103	51	29	0.174087713425	0.199642896998	0.0400624930253	9.99432373047	9.75653076172
HEPN_Toprim_N	PF18871	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.396	0.364	0.485	0.709	0.062	0.036	227	55	0.326923076923	0.476923076923	0.0384615384615	6.01300048828	4.24835205078
ArsC	PF03960	CL0172	Unassigned	14	13	1	Actinobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chlorobi,Proteobacteria,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Chloroflexi,Fusobacteria,Ignavibacteriae,Methanobacteria,Firmicutes	2	Bacteria,Archaea	0.556	1.0	0.0	0.0	0.0	0.0	9	5	0.304120229652	0.318867499719	0.0204322863897	9.75006103516	10.1799926758
UDPG_MGDP_dh	PF00984	CL0106	LUCA_perm	24	17	7	Thermoprotei,Methanomicrobia,Halobacteria,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Spirochaetes,Aquificae,Rhodothermaeota,Deinococcus-Thermus	2	Archaea,Bacteria	0.419	0.313	0.355	0.688	0.032	0.063	31	16	0.242262504568	0.30308835417	0.0271628998859	6.24945068359	3.91656494141
UTRA	PF07702	CL0122	LUOA	11	11	0	Actinobacteria,Proteobacteria,Acidobacteria,Cyanobacteria,Thermotogae,Deinococcus-Thermus,Spirochaetes,Chloroflexi,Bacteroidetes,Firmicutes,Rhodothermaeota	1	Bacteria	0.571	1.0	0.25	0.0	0.0	0.0	28	4	0.172659487737	0.177211427407	0.00850940960663	9.44769287109	9.75006103516
CagX	PF03524	CL0159	Unassigned	4	4	0	Proteobacteria,Fusobacteria,Planctomycetes,Rhodothermaeota	1	Bacteria	0.448	0.387	0.414	0.548	0.0	0.0	87	31	0.317869415808	0.361137144642	0.0121836925961	6.77447509766	4.03607177734
MerR-DNA-bind	PF09278	CL0123	LUOA	9	9	0	Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Proteobacteria,Firmicutes,Ignavibacteriae,Bacteroidetes,Rhodothermaeota	1	Bacteria	0.353	0.429	0.176	0.0	0.0	0.0	17	7	0.444422231108	0.359156337465	0.0208916433427	9.59881591797	9.75006103516
DUF5034	PF16437	no clan	Unassigned	1	1	0	Bacteroidetes	1	Bacteria	0.396	0.379	0.535	0.517	0.044	0.086	159	58	0.332317073171	0.551829268293	0.0396341463415	5.14373779297	4.34783935547
DUF1040	PF06288	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.409	0.388	0.424	0.449	0.03	0.041	66	49	0.406976744186	0.532558139535	0.0488372093023	6.71893310547	5.11541748047
DUF1043	PF06295	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria	0.207	0.455	0.379	0.364	0.0	0.0	29	11	0.344827586207	0.455799373041	0.0200626959248	5.15203857422	5.99359130859
FA_desaturase	PF00487	no clan	LUOA	11	11	0	Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Firmicutes,Deinococcus-Thermus	1	Bacteria	1.353	1.778	0.176	0.222	0.0	0.0	17	9	0.165369771066	0.115934316193	0.0106052978545	6.80718994141	6.75506591797
TackOD1	PF18551	no clan	Unassigned	4	2	2	Thermoprotei,Halobacteria,Proteobacteria,Aquificae	2	Archaea,Bacteria	0.322	0.318	0.407	0.045	0.186	0.5	59	22	0.30949197861	0.420008912656	0.0603832442068	4.70111083984	6.87469482422
DUF1048	PF06304	CL0112	Unassigned	2	2	0	Firmicutes,Actinobacteria	1	Bacteria	0.409	0.333	0.5	0.417	0.023	0.083	44	12	0.36213592233	0.499029126214	0.0339805825243	4.81182861328	4.37017822266
DUF5748	PF19022	no clan	Unassigned	1	0	1	Thermococci	1	Archaea	0.25	0.258	0.656	0.667	0.021	0.03	96	66	0.323432343234	0.617161716172	0.019801980198	4.53509521484	4.47418212891
DUF5749	PF19023	no clan	Unassigned	2	0	2	Archaeoglobi,Thermoplasmata	1	Archaea	0.217	0.176	0.583	0.412	0.017	0.029	60	34	0.286392405063	0.563291139241	0.0253164556962	4.36737060547	4.35931396484
CmlA_N	PF18456	no clan	Unassigned	2	2	0	Cyanobacteria,Proteobacteria	1	Bacteria	0.376	0.471	0.478	0.397	0.025	0.015	157	68	0.423347398031	0.447257383966	0.0309423347398	4.45404052734	5.46405029297
PSII_Pbs27	PF13326	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria	0.563	0.551	0.55	0.429	0.013	0.02	80	49	0.427248677249	0.51455026455	0.0119047619048	9.22479248047	10.3584594727
AraC_N	PF06719	CL0029	LUOA	10	10	0	Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Bacteroidetes,Cyanobacteria,Firmicutes,Rhodothermaeota,Planctomycetes,Deinococcus-Thermus	1	Bacteria	0.442	0.706	0.256	0.176	0.023	0.0	43	17	0.336951118476	0.387986743993	0.0330571665286	9.10955810547	10.8402709961
GIDE	PF12483	no clan	Unassigned	6	5	1	Halobacteria,Chloroflexi,Thermotogae,Bacteroidetes,Actinobacteria,Proteobacteria	2	Archaea,Bacteria	0.44	0.0	0.44	0.8	0.0	0.0	25	5	0.240138592751	0.315764925373	0.00586353944563	4.55816650391	3.66595458984
