DUF4019	PF13211	no clan	Unassigned	2	2	0	Proteobacteria,Bacteroidetes	1	Bacteria
LuxS	PF02664	CL0094	Unassigned	5	5	0	Actinobacteria,Deinococcus-Thermus,Fusobacteria,Firmicutes,Proteobacteria	1	Bacteria
DUF4011	PF13195	no clan	Unassigned	11	7	4	Methanomicrobia,Halobacteria,Thermoplasmata,Actinobacteria,Methanobacteria,Proteobacteria,Acidobacteria,Planctomycetes,Cyanobacteria,Bacteroidetes,Rhodothermaeota	2	Archaea,Bacteria
DUF4010	PF13194	no clan	Unassigned	12	7	5	Thermoprotei,Halobacteria,Methanomicrobia,Chlorobi,Methanopyri,Chloroflexi,Methanobacteria,Proteobacteria,Ignavibacteriae,Bacteroidetes,Rhodothermaeota,Aquificae	2	Archaea,Bacteria
NrfD	PF03916	CL0308	Unassigned	14	10	4	Thermoprotei,Proteobacteria,Halobacteria,Acidobacteria,Actinobacteria,Chlorobi,Archaeoglobi,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Methanomicrobia,Aquificae,Firmicutes	2	Archaea,Bacteria
DUF4012	PF13196	no clan	Unassigned	3	2	1	Chloroflexi,Methanobacteria,Actinobacteria	2	Bacteria,Archaea
DUF4015	PF13200	CL0058	Unassigned	7	6	1	Chloroflexi,Spirochaetes,Fusobacteria,Proteobacteria,Firmicutes,Methanobacteria,Actinobacteria	2	Bacteria,Archaea
VEG	PF06257	no clan	Unassigned	2	2	0	Actinobacteria,Firmicutes	1	Bacteria
Tetrabrachion	PF11401	no clan	Unassigned	1	0	1	Thermoprotei	1	Archaea
NUDIX_4	PF14815	CL0261	LUOA	10	10	0	Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Chloroflexi,Planctomycetes,Rhodothermaeota	1	Bacteria
Trep_Strep	PF09605	no clan	Unassigned	6	5	1	Actinobacteria,Spirochaetes,Proteobacteria,Firmicutes,Methanobacteria,Thermotogae	2	Bacteria,Archaea
Glutaredoxin	PF00462	CL0172	LUCA_perm	22	15	7	Actinobacteria,Methanomicrobia,Halobacteria,Proteobacteria,Thermococci,Cyanobacteria,Chloroflexi,Thermoprotei,Archaeoglobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Spirochaetes,Methanobacteria,Fusobacteria,Firmicutes,Acidobacteria,Ignavibacteriae,Planctomycetes,Thermoplasmata,Bacteroidetes,Rhodothermaeota	2	Bacteria,Archaea
Prot_ATP_OB_N	PF17758	CL0021	Unassigned	1	1	0	Actinobacteria	1	Bacteria
Carot_N	PF09150	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
FBP_C	PF16571	no clan	Unassigned	4	4	0	Chloroflexi,Actinobacteria,Proteobacteria,Firmicutes	1	Bacteria
TIC20	PF16166	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
NusG	PF02357	CL0439	LUBA	18	18	0	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
NusB	PF01029	CL0633	Unassigned	21	18	3	Actinobacteria,Chlamydiae,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
GDA1_CD39	PF01150	CL0108	Unassigned	1	1	0	Proteobacteria	1	Bacteria
PAP_PilO	PF06864	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Phosphatase	PF15698	CL0067	Unassigned	1	1	0	Actinobacteria	1	Bacteria
CarD_CdnL_TRCF	PF02559	CL0123	LUBA_perm	17	17	0	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
Str_synth	PF03088	CL0186	LUOA	4	4	0	Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria	1	Bacteria
YtfJ_HI0045	PF09695	CL0172	Unassigned	1	1	0	Proteobacteria	1	Bacteria
PBP_N	PF17093	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Adenyl_cycl_N	PF12633	CL0260	Unassigned	1	1	0	Proteobacteria	1	Bacteria
2-oxogl_dehyd_N	PF16078	no clan	LUOA	9	9	0	Chlamydiae,Actinobacteria,Proteobacteria,Deinococcus-Thermus,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Rhodothermaeota	1	Bacteria
ERG4_ERG24	PF01222	CL0115	Unassigned	2	2	0	Chlamydiae,Proteobacteria	1	Bacteria
DUF1794	PF08768	CL0116	Unassigned	2	2	0	Actinobacteria,Proteobacteria	1	Bacteria
DUF1797	PF08796	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
DUF1796	PF08795	no clan	Unassigned	2	2	0	Cyanobacteria,Firmicutes	1	Bacteria
Ig_3	PF13927	CL0011	Unassigned	2	1	1	Methanomicrobia,Actinobacteria	2	Archaea,Bacteria
DUF1793	PF08760	no clan	Unassigned	4	4	0	Acidobacteria,Actinobacteria,Bacteroidetes,Proteobacteria	1	Bacteria
DUF1799	PF08809	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Sacchrp_dh_C	PF16653	CL0139	Unassigned	16	10	6	Thermoprotei,Proteobacteria,Thermococci,Thermoplasmata,Archaeoglobi,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Chloroflexi,Planctomycetes,Actinobacteria,Cyanobacteria,Firmicutes,Halobacteria,Rhodothermaeota	2	Archaea,Bacteria
ADPrib_exo_Tox	PF03496	CL0084	Unassigned	3	2	1	Methanomicrobia,Bacteroidetes,Proteobacteria	2	Archaea,Bacteria
ArsA_HSP20	PF17886	CL0190	Unassigned	16	10	6	Thermoprotei,Halobacteria,Methanomicrobia,Thermoplasmata,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Archaeoglobi,Bacteroidetes,Proteobacteria,Planctomycetes,Methanobacteria,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria
CarS-like	PF01864	CL0234	Unassigned	9	1	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	2	Archaea,Bacteria
Vint	PF14623	CL0363	Unassigned	2	2	0	Actinobacteria,Proteobacteria	1	Bacteria
DUF4275	PF14101	no clan	Unassigned	1	0	1	Thermoplasmata	1	Archaea
DUF4274	PF14096	no clan	Unassigned	3	3	0	Deinococcus-Thermus,Actinobacteria,Planctomycetes	1	Bacteria
DUF4277	PF14104	no clan	Unassigned	9	6	3	Proteobacteria,Methanomicrobia,Cyanobacteria,Bacteroidetes,Chloroflexi,Halobacteria,Thermoplasmata,Firmicutes,Deinococcus-Thermus	2	Bacteria,Archaea
OpuAC	PF04069	CL0177	Unassigned	18	12	6	Actinobacteria,Methanomicrobia,Proteobacteria,Halobacteria,Acidobacteria,Chloroflexi,Cyanobacteria,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Planctomycetes,Thermococci,Methanobacteria,Spirochaetes,Thermoplasmata,Thermotogae	2	Bacteria,Archaea
DUF4271	PF14093	no clan	Unassigned	1	1	0	Bacteroidetes	1	Bacteria
DUF4270	PF14092	CL0689	Unassigned	1	1	0	Bacteroidetes	1	Bacteria
DUF4272	PF14094	no clan	Unassigned	6	5	1	Actinobacteria,Bacteroidetes,Cyanobacteria,Thermoplasmata,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
zinc_ribbon_2	PF13240	CL0167	Unassigned	18	11	7	Thermoprotei,Actinobacteria,Methanomicrobia,Thermoplasmata,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Halobacteria,Methanobacteria,Proteobacteria,Archaeoglobi,Firmicutes,Ignavibacteriae,Bacteroidetes,Spirochaetes,Thermococci,Planctomycetes	2	Archaea,Bacteria
zinc_ribbon_5	PF13719	CL0167	Unassigned	1	1	0	Proteobacteria	1	Bacteria
zinc_ribbon_4	PF13717	CL0167	Unassigned	3	3	0	Proteobacteria,Aquificae,Firmicutes	1	Bacteria
MCR_gamma	PF02240	CL0618	Unassigned	4	0	4	Methanomicrobia,Methanopyri,Methanobacteria,Thermoplasmata	1	Archaea
DUF5052	PF16475	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
DUF1570	PF07607	CL0126	Unassigned	2	2	0	Planctomycetes,Proteobacteria	1	Bacteria
DUF1573	PF07610	CL0556	Unassigned	9	8	1	Cyanobacteria,Actinobacteria,Halobacteria,Bacteroidetes,Chloroflexi,Ignavibacteriae,Proteobacteria,Planctomycetes,Rhodothermaeota	2	Bacteria,Archaea
DUF5051	PF16473	CL0219	Unassigned	6	5	1	Actinobacteria,Bacteroidetes,Cyanobacteria,Halobacteria,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
DUF1574	PF07611	CL0264	Unassigned	2	2	0	Cyanobacteria,Bacteroidetes	1	Bacteria
DUF5054	PF16477	CL0103	Unassigned	2	2	0	Planctomycetes,Firmicutes	1	Bacteria
DUF1576	PF07613	no clan	Unassigned	2	2	0	Fusobacteria,Firmicutes	1	Bacteria
DUF1579	PF07617	no clan	Unassigned	9	7	2	Chloroflexi,Proteobacteria,Bacteroidetes,Ignavibacteriae,Cyanobacteria,Methanomicrobia,Thermoplasmata,Actinobacteria,Planctomycetes	2	Bacteria,Archaea
DUF5058	PF16481	no clan	Unassigned	3	2	1	Halobacteria,Proteobacteria,Actinobacteria	2	Archaea,Bacteria
DUF5059	PF16502	no clan	Unassigned	1	0	1	Halobacteria	1	Archaea
Cas_CT1975	PF09344	CL0362	Unassigned	8	6	2	Methanomicrobia,Actinobacteria,Chlorobi,Proteobacteria,Chloroflexi,Thermoplasmata,Firmicutes,Deinococcus-Thermus	2	Archaea,Bacteria
GAF_2	PF13185	CL0161	Unassigned	19	14	5	Actinobacteria,Halobacteria,Methanomicrobia,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoplasmata,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
GAF_3	PF13492	CL0161	Unassigned	15	12	3	Proteobacteria,Methanomicrobia,Halobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Bacteroidetes,Fusobacteria,Ignavibacteriae,Methanobacteria,Planctomycetes,Firmicutes,Aquificae,Deinococcus-Thermus	2	Bacteria,Archaea
NanE	PF04131	CL0036	LUOA	9	9	0	Actinobacteria,Cyanobacteria,Thermotogae,Acidobacteria,Ignavibacteriae,Chloroflexi,Spirochaetes,Firmicutes,Proteobacteria	1	Bacteria
Desulfoferrod_N	PF06397	CL0045	Unassigned	12	7	5	Methanomicrobia,Proteobacteria,Actinobacteria,Archaeoglobi,Methanobacteria,Thermotogae,Firmicutes,Chloroflexi,Halobacteria,Thermoplasmata,Planctomycetes,Aquificae	2	Archaea,Bacteria
Alpha_Helical	PF18489	no clan	Unassigned	4	0	4	Thermoprotei,Thermococci,Archaeoglobi,Methanobacteria	1	Archaea
ChuX_HutX	PF06228	CL0312	Unassigned	3	3	0	Cyanobacteria,Bacteroidetes,Proteobacteria	1	Bacteria
ABC2_membrane_2	PF12679	CL0181	LUCA_perm	20	13	7	Thermoprotei,Halobacteria,Methanomicrobia,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Firmicutes	2	Archaea,Bacteria
Complex1_30kDa	PF00329	no clan	LUCA_perm	22	15	7	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
ABC2_membrane_4	PF12730	CL0181	Unassigned	13	9	4	Actinobacteria,Chloroflexi,Methanobacteria,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Acidobacteria,Thermoplasmata,Firmicutes,Thermoprotei,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
ABC2_membrane_5	PF13346	CL0181	Unassigned	8	5	3	Actinobacteria,Methanomicrobia,Acidobacteria,Chloroflexi,Halobacteria,Thermoplasmata,Firmicutes,Proteobacteria	2	Bacteria,Archaea
ABC2_membrane_6	PF06182	CL0181	LUOA	10	10	0	Chlamydiae,Cyanobacteria,Chloroflexi,Actinobacteria,Thermotogae,Deinococcus-Thermus,Fusobacteria,Planctomycetes,Proteobacteria,Firmicutes	1	Bacteria
ABC2_membrane_7	PF19055	CL0181	Unassigned	2	2	0	Bacteroidetes,Proteobacteria	1	Bacteria
Glu_dehyd_C	PF16912	CL0063	Unassigned	10	5	5	Thermoprotei,Halobacteria,Thermoplasmata,Methanomicrobia,Thermotogae,Chloroflexi,Actinobacteria,Methanobacteria,Aquificae,Firmicutes	2	Archaea,Bacteria
Tropomyosin	PF00261	CL0452	Unassigned	1	0	1	Thermoprotei	1	Archaea
Ycf34	PF10718	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
Bac_rhamnosid6H	PF17389	CL0059	Unassigned	8	6	2	Acidobacteria,Actinobacteria,Thermoprotei,Halobacteria,Chloroflexi,Planctomycetes,Firmicutes,Bacteroidetes	2	Bacteria,Archaea
Avidin	PF01382	no clan	Unassigned	3	3	0	Actinobacteria,Proteobacteria,Bacteroidetes	1	Bacteria
LMWPc	PF01451	CL0031	LUCA_perm	21	15	6	Methanomicrobia,Halobacteria,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Methanobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Aquificae,Rhodothermaeota,Spirochaetes	2	Archaea,Bacteria
DUF4907	PF16250	no clan	Unassigned	1	1	0	Bacteroidetes	1	Bacteria
DUF4906	PF16249	CL0450	Unassigned	1	1	0	Bacteroidetes	1	Bacteria
DUF4905	PF16248	no clan	Unassigned	2	2	0	Bacteroidetes,Ignavibacteriae	1	Bacteria
DUF4902	PF16245	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
DUF4900	PF16241	no clan	Unassigned	1	1	0	Deinococcus-Thermus	1	Bacteria
IPK	PF03770	CL0016	Unassigned	1	0	1	Methanomicrobia	1	Archaea
Protoglobin	PF11563	CL0090	Unassigned	12	9	3	Halobacteria,Thermoprotei,Actinobacteria,Chloroflexi,Methanomicrobia,Proteobacteria,Firmicutes,Cyanobacteria,Planctomycetes,Bacteroidetes,Deinococcus-Thermus,Aquificae	2	Archaea,Bacteria
DUF4908	PF16252	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
MDMPI_N	PF11716	CL0310	LUOA	5	5	0	Proteobacteria,Acidobacteria,Actinobacteria,Chloroflexi,Bacteroidetes	1	Bacteria
Peptidase_S46	PF10459	CL0124	Unassigned	7	7	0	Acidobacteria,Proteobacteria,Bacteroidetes,Ignavibacteriae,Cyanobacteria,Rhodothermaeota,Planctomycetes	1	Bacteria
Peptidase_S41	PF03572	CL0127	Unassigned	21	17	4	Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoprotei,Chlorobi,Thermotogae,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Halobacteria,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
IPT	PF01745	CL0023	Unassigned	3	3	0	Cyanobacteria,Actinobacteria,Firmicutes	1	Bacteria
tRNA-synt_1c_C	PF03950	no clan	Unassigned	19	11	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Chloroflexi,Planctomycetes,Firmicutes,Rhodothermaeota,Actinobacteria	2	Archaea,Bacteria
Peptidase_S48	PF03574	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
Peptidase_S49	PF01343	CL0127	LUCA_perm	21	15	6	Halobacteria,Methanomicrobia,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Thermoprotei,Acidobacteria,Cyanobacteria,Chlorobi,Actinobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Chloroflexi,Methanobacteria,Fusobacteria,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae	2	Archaea,Bacteria
PSI_8	PF00796	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
RC-P840_PscD	PF10657	no clan	Unassigned	1	1	0	Chlorobi	1	Bacteria
AhpC-TSA	PF00578	CL0172	LUCA_perm	25	18	7	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Bac_luciferase	PF00296	no clan	Unassigned	19	12	7	Methanomicrobia,Halobacteria,Acidobacteria,Actinobacteria,Chloroflexi,Cyanobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Thermoprotei,Deinococcus-Thermus,Proteobacteria,Fusobacteria,Bacteroidetes,Firmicutes,Thermoplasmata,Rhodothermaeota,Planctomycetes,Tenericutes	2	Archaea,Bacteria
PPO1_DWL	PF12142	no clan	Unassigned	2	2	0	Cyanobacteria,Proteobacteria	1	Bacteria
Na_Ala_symp	PF01235	CL0062	Unassigned	16	11	5	Methanomicrobia,Chlamydiae,Proteobacteria,Cyanobacteria,Actinobacteria,Thermococci,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Thermoprotei,Firmicutes,Methanobacteria,Thermoplasmata,Rhodothermaeota	2	Archaea,Bacteria
MG3	PF17791	CL0159	Unassigned	2	1	1	Methanomicrobia,Ignavibacteriae	2	Archaea,Bacteria
MG2	PF01835	CL0159	Unassigned	12	11	1	Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Chloroflexi,Ignavibacteriae,Actinobacteria	2	Bacteria,Archaea
HDC	PF02329	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria
MG4	PF17789	CL0159	Unassigned	3	0	3	Halobacteria,Methanomicrobia,Methanobacteria	1	Archaea
V_ATPase_prox	PF18274	no clan	Unassigned	1	1	0	Deinococcus-Thermus	1	Bacteria
BMC	PF00936	no clan	LUOA	9	9	0	Actinobacteria,Acidobacteria,Cyanobacteria,Fusobacteria,Ignavibacteriae,Proteobacteria,Firmicutes,Rhodothermaeota,Thermotogae	1	Bacteria
Rotamase	PF00639	CL0487	Unassigned	13	11	2	Proteobacteria,Acidobacteria,Cyanobacteria,Chlorobi,Thermotogae,Bacteroidetes,Chloroflexi,Methanomicrobia,Ignavibacteriae,Planctomycetes,Thermoplasmata,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea
PsbP_2	PF18933	CL0619	Unassigned	4	1	3	Methanobacteria,Methanomicrobia,Cyanobacteria,Halobacteria	2	Archaea,Bacteria
DUF2089	PF09862	CL0123	Unassigned	8	7	1	Chloroflexi,Thermotogae,Deinococcus-Thermus,Methanobacteria,Proteobacteria,Bacteroidetes,Firmicutes,Actinobacteria	2	Bacteria,Archaea
Polysacc_syn_2C	PF08485	CL0063	LUOA	4	4	0	Proteobacteria,Firmicutes,Bacteroidetes,Actinobacteria	1	Bacteria
DUF2085	PF09858	no clan	Unassigned	10	6	4	Halobacteria,Methanomicrobia,Chloroflexi,Methanobacteria,Ignavibacteriae,Bacteroidetes,Thermoplasmata,Cyanobacteria,Proteobacteria,Rhodothermaeota	2	Archaea,Bacteria
DUF2087	PF09860	no clan	Unassigned	6	6	0	Chloroflexi,Actinobacteria,Deinococcus-Thermus,Cyanobacteria,Firmicutes,Proteobacteria	1	Bacteria
RNase_E_G	PF10150	no clan	Unassigned	17	14	3	Thermoprotei,Chlamydiae,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Methanopyri,Thermotogae,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Ceramidase_alk	PF04734	no clan	Unassigned	8	6	2	Acidobacteria,Actinobacteria,Bacteroidetes,Thermoprotei,Firmicutes,Halobacteria,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
RHH_8	PF17723	CL0057	Unassigned	3	2	1	Chloroflexi,Proteobacteria,Thermoplasmata	2	Bacteria,Archaea
FUN14	PF04930	no clan	Unassigned	7	4	3	Thermococci,Thermoprotei,Halobacteria,Deinococcus-Thermus,Proteobacteria,Cyanobacteria,Firmicutes	2	Archaea,Bacteria
RHH_6	PF16762	CL0057	Unassigned	2	1	1	Archaeoglobi,Proteobacteria	2	Archaea,Bacteria
DAP_B	PF07930	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
DUF779	PF05610	no clan	Unassigned	6	5	1	Chloroflexi,Actinobacteria,Bacteroidetes,Thermoprotei,Proteobacteria,Rhodothermaeota	2	Bacteria,Archaea
RHH_5	PF07878	CL0057	Unassigned	8	5	3	Actinobacteria,Thermoprotei,Methanomicrobia,Cyanobacteria,Planctomycetes,Methanobacteria,Proteobacteria,Rhodothermaeota	2	Bacteria,Archaea
Peptidase_C48	PF02902	CL0125	Unassigned	1	1	0	Chlamydiae	1	Bacteria
RHH_3	PF12651	CL0057	Unassigned	10	8	2	Chloroflexi,Actinobacteria,Thermoprotei,Deinococcus-Thermus,Bacteroidetes,Proteobacteria,Methanobacteria,Planctomycetes,Cyanobacteria,Rhodothermaeota	2	Bacteria,Archaea
RHH_1	PF01402	CL0057	Unassigned	18	10	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Proteobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Chloroflexi,Firmicutes,Planctomycetes,Bacteroidetes,Aquificae	2	Archaea,Bacteria
MGS	PF02142	no clan	LUCA_perm	22	16	6	Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
OMP_b-brl_2	PF13568	CL0193	Unassigned	4	4	0	Acidobacteria,Bacteroidetes,Proteobacteria,Rhodothermaeota	1	Bacteria
OMP_b-brl_3	PF14905	CL0193	Unassigned	4	4	0	Bacteroidetes,Ignavibacteriae,Proteobacteria,Rhodothermaeota	1	Bacteria
ATP-grasp_4	PF13535	CL0179	Unassigned	13	10	3	Methanomicrobia,Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Spirochaetes,Thermotogae,Methanobacteria,Firmicutes,Halobacteria,Deinococcus-Thermus,Aquificae	2	Archaea,Bacteria
DUF5676	PF18926	no clan	Unassigned	3	3	0	Chloroflexi,Proteobacteria,Bacteroidetes	1	Bacteria
ERG2_Sigma1R	PF04622	CL0029	Unassigned	1	1	0	Proteobacteria	1	Bacteria
YCII	PF03795	CL0032	Unassigned	10	9	1	Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Planctomycetes	2	Bacteria,Archaea
W_rich_C	PF07483	no clan	Unassigned	2	2	0	Cyanobacteria,Proteobacteria	1	Bacteria
Ntox3	PF15536	no clan	Unassigned	1	1	0	Bacteroidetes	1	Bacteria
Ntox4	PF15541	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria
zf-NADH-PPase	PF09297	CL0167	Unassigned	9	7	2	Actinobacteria,Proteobacteria,Methanomicrobia,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Chloroflexi,Cyanobacteria	2	Bacteria,Archaea
GHL5	PF14872	CL0058	Unassigned	3	2	1	Halobacteria,Proteobacteria,Cyanobacteria	2	Archaea,Bacteria
GHL6	PF14871	CL0058	Unassigned	7	5	2	Thermoprotei,Acidobacteria,Chloroflexi,Planctomycetes,Actinobacteria,Halobacteria,Proteobacteria	2	Archaea,Bacteria
Glt_symporter	PF03616	CL0064	Unassigned	9	7	2	Acidobacteria,Methanomicrobia,Cyanobacteria,Spirochaetes,Fusobacteria,Firmicutes,Proteobacteria,Thermoplasmata,Actinobacteria	2	Bacteria,Archaea
DUF2555	PF10742	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
DUF2550	PF10739	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria
DUF2551	PF10826	no clan	Unassigned	2	0	2	Methanomicrobia,Archaeoglobi	1	Archaea
RMF	PF04957	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Asparaginase_II	PF06089	no clan	Unassigned	5	5	0	Cyanobacteria,Actinobacteria,Proteobacteria,Firmicutes,Deinococcus-Thermus	1	Bacteria
Capsule_synth	PF05159	CL0113	Unassigned	8	6	2	Methanomicrobia,Bacteroidetes,Halobacteria,Proteobacteria,Chloroflexi,Cyanobacteria,Rhodothermaeota,Firmicutes	2	Archaea,Bacteria
DUF3685	PF12452	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
DUF3687	PF12459	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
DUF3686	PF12458	no clan	Unassigned	4	4	0	Bacteroidetes,Planctomycetes,Proteobacteria,Actinobacteria	1	Bacteria
DUF3683	PF12447	no clan	Unassigned	2	2	0	Proteobacteria,Chlorobi	1	Bacteria
DUF3934	PF13070	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
PCuAC	PF04314	no clan	Unassigned	8	7	1	Chloroflexi,Actinobacteria,Proteobacteria,Thermoprotei,Deinococcus-Thermus,Ignavibacteriae,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea
DUF3939	PF13075	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
