pfam	num_bact_phyla	bact_phyla	num_arch_phyla	arch_phyla	Ns_enrichment50	Ns_enrichment75	Os_enrichment50	Os_enrichment75	Ss_enrichment50	Ss_enrichment75	cons_pos50	cons_pos75MCM_lid	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.466	0.7	0.448	0.367	0.0	0.0	58	30
PDU_like	2	Firmicutes,Proteobacteria	1	Bacteria	0.564	0.414	0.336	0.414	0.057	0.034	140	29
DnaJ_C	22	Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.247	0.326	0.212	0.14	0.094	0.14	85	43
Phos_pyr_kin	24	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Planctomycetes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.19	0.174	0.267	0.391	0.029	0.043	105	46
BamHI	3	Chloroflexi,Halobacteria,Cyanobacteria	2	Bacteria,Archaea	0.414	1.5	0.448	0.5	0.0	0.0	58	2
PKS_DE	1	Actinobacteria	1	Bacteria	0.517	0.375	0.414	0.375	0.0	0.0	29	16
TRI12	2	Actinobacteria,Proteobacteria	1	Bacteria	0.25	0.133	0.275	0.133	0.0	0.0	80	15
DUF2109	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea	0.28	0.333	0.26	0.278	0.02	0.0	50	18
DUF2108	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea	0.147	0.2	0.206	0.267	0.029	0.0	34	15
Phosphoesterase	10	Thermoprotei,Acidobacteria,Actinobacteria,Proteobacteria,Chloroflexi,Cyanobacteria,Thermoplasmata,Firmicutes,Bacteroidetes,Planctomycetes	2	Archaea,Bacteria	0.404	0.75	0.439	0.583	0.0	0.0	57	12
DUF2101	3	Thermococci,Methanopyri,Methanobacteria	1	Archaea	0.373	0.333	0.4	0.472	0.0	0.0	75	36
DUF2100	2	Methanopyri,Methanobacteria	1	Archaea	0.34	0.388	0.538	0.418	0.019	0.015	106	67
DUF2103	9	Halobacteria,Methanomicrobia,Thermococci,Acidobacteria,Cyanobacteria,Methanopyri,Archaeoglobi,Chloroflexi,Firmicutes	2	Archaea,Bacteria	0.556	0.694	0.383	0.306	0.0	0.0	81	49
DUF2102	4	Methanomicrobia,Methanopyri,Methanobacteria,Thermoplasmata	1	Archaea	0.62	0.778	0.32	0.259	0.04	0.074	50	27
DUF2105	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea	0.2	0.138	0.255	0.354	0.034	0.0	145	65
MerR	11	Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Thermococci,Proteobacteria,Ignavibacteriae,Firmicutes,Bacteroidetes,Rhodothermaeota	2	Bacteria,Archaea	0.563	1.125	0.438	0.375	0.0	0.0	16	8
DUF2107	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea	0.286	0.545	0.339	0.409	0.0	0.0	56	22
DUF2106	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea	0.333	0.304	0.438	0.522	0.019	0.0	105	46
CopC	5	Chloroflexi,Actinobacteria,Proteobacteria,Halobacteria,Deinococcus-Thermus	2	Bacteria,Archaea	0.258	0.462	0.161	0.231	0.0	0.0	31	13
P-loop_TraG	12	Actinobacteria,Proteobacteria,Spirochaetes,Chloroflexi,Fusobacteria,Planctomycetes,Halobacteria,Tenericutes,Cyanobacteria,Firmicutes,Bacteroidetes,Deinococcus-Thermus	2	Bacteria,Archaea	0.379	1.0	0.483	0.8	0.0	0.0	29	5
Seryl_tRNA_N	25	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.59	1.333	0.513	0.444	0.026	0.111	39	9
Oxygenase-NA	4	Acidobacteria,Actinobacteria,Proteobacteria,Bacteroidetes	1	Bacteria	0.559	0.687	0.316	0.349	0.037	0.012	136	83
Endonuc-BsobI	2	Cyanobacteria,Chloroflexi	1	Bacteria	0.456	0.422	0.443	0.422	0.022	0.022	316	185
SMP_2	1	Proteobacteria	1	Bacteria	0.282	0.303	0.447	0.364	0.01	0.0	103	33
Form_Nir_trans	18	Methanomicrobia,Halobacteria,Proteobacteria,Thermococci,Thermoprotei,Acidobacteria,Actinobacteria,Bacteroidetes,Spirochaetes,Chloroflexi,Fusobacteria,Firmicutes,Methanobacteria,Thermoplasmata,Tenericutes,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.257	0.278	0.257	0.167	0.0	0.0	70	18
rhaM	9	Acidobacteria,Actinobacteria,Thermoplasmata,Halobacteria,Chloroflexi,Planctomycetes,Proteobacteria,Firmicutes,Bacteroidetes	2	Bacteria,Archaea	0.321	0.75	0.464	0.75	0.036	0.0	28	8
AIP3	1	Halobacteria	1	Archaea	0.636	0.45	0.784	0.713	0.006	0.013	176	80
Fic_N	13	Proteobacteria,Halobacteria,Methanomicrobia,Chlorobi,Bacteroidetes,Spirochaetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Actinobacteria,Thermoplasmata,Firmicutes,Cyanobacteria	2	Bacteria,Archaea	0.259	0.077	0.63	0.692	0.0	0.0	27	13
ImpA_N	2	Acidobacteria,Proteobacteria	1	Bacteria	0.27	0.727	0.27	0.182	0.0	0.0	37	11
DDE_Tnp_1_assoc	10	Chlamydiae,Cyanobacteria,Spirochaetes,Chloroflexi,Firmicutes,Proteobacteria,Bacteroidetes,Actinobacteria,Planctomycetes,Deinococcus-Thermus	1	Bacteria	0.55	0.571	0.3	0.429	0.0	0.0	20	7
BofC_C	1	Firmicutes	1	Bacteria	0.094	0.1	0.469	0.4	0.0	0.0	32	10
NapE	1	Proteobacteria	1	Bacteria	0.242	0.235	0.242	0.235	0.03	0.0	33	17
AdoHcyase_NAD	22	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Bacteroidetes,Ignavibacteriae,Planctomycetes,Firmicutes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.272	0.236	0.437	0.327	0.049	0.036	103	55
Choline_sulf_C	1	Proteobacteria	1	Bacteria	0.688	0.85	0.563	0.45	0.031	0.05	32	20
DUF3502	3	Spirochaetes,Firmicutes,Actinobacteria	1	Bacteria	0.268	0.2	0.488	0.5	0.0	0.0	41	20
Complex1_51K	22	Thermoprotei,Halobacteria,Methanomicrobia,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Spirochaetes,Methanobacteria,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Bacteroidetes,Thermoplasmata,Aquificae	2	Archaea,Bacteria	0.402	0.304	0.39	0.435	0.012	0.0	82	23
DUF3500	5	Acidobacteria,Actinobacteria,Bacteroidetes,Proteobacteria,Planctomycetes	1	Bacteria	0.438	0.61	0.333	0.244	0.0	0.0	96	41
DUF3501	3	Thermoprotei,Proteobacteria,Thermoplasmata	2	Archaea,Bacteria	0.393	0.583	0.5	0.417	0.018	0.042	56	24
DnaB_2	4	Chloroflexi,Tenericutes,Actinobacteria,Firmicutes	1	Bacteria	0.4	0.333	0.267	0.333	0.0	0.0	15	3
RAMA	5	Chloroflexi,Thermoplasmata,Proteobacteria,Actinobacteria,Thermotogae	2	Bacteria,Archaea	0.548	0.5	0.286	0.333	0.024	0.0	42	18
DUF3509	1	Proteobacteria	1	Bacteria	0.5	0.6	0.375	0.4	0.0	0.0	32	10
DnaB_C	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria	0.484	0.702	0.453	0.532	0.023	0.021	128	47
Phage_TAC_6	1	Proteobacteria	1	Bacteria	0.37	0.529	0.185	0.294	0.0	0.0	27	17
Phage_TAC_7	2	Proteobacteria,Firmicutes	1	Bacteria	0.077	0.25	0.308	0.5	0.0	0.0	13	4
Phage_TAC_5	1	Firmicutes	1	Bacteria	0.373	0.625	0.493	0.25	0.0	0.0	75	16
HigB-like_toxin	9	Proteobacteria,Acidobacteria,Chlorobi,Actinobacteria,Cyanobacteria,Thermotogae,Bacteroidetes,Planctomycetes,Firmicutes	1	Bacteria	0.676	0.429	0.297	0.429	0.0	0.0	37	14
SRP19	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.537	0.526	0.439	0.421	0.0	0.0	41	19
Thg1	11	Thermoprotei,Methanomicrobia,Chloroflexi,Methanopyri,Archaeoglobi,Methanobacteria,Bacteroidetes,Cyanobacteria,Proteobacteria,Planctomycetes,Actinobacteria	2	Archaea,Bacteria	0.351	0.696	0.474	0.652	0.018	0.0	57	23
Imm51	5	Firmicutes,Proteobacteria,Bacteroidetes,Methanobacteria,Actinobacteria	2	Bacteria,Archaea	0.267	0.121	0.567	0.576	0.05	0.061	60	33
RE_MjaI	7	Chlorobi,Archaeoglobi,Thermoplasmata,Spirochaetes,Halobacteria,Chloroflexi,Thermococci	2	Bacteria,Archaea	0.25	0.188	0.766	0.313	0.016	0.0	64	16
Tad	6	Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Firmicutes,Planctomycetes	1	Bacteria	0.077	0.0	0.385	0.5	0.0	0.0	13	4
DUF3763	1	Proteobacteria	1	Bacteria	0.63	0.364	0.333	0.818	0.037	0.0	54	11
Gamma_PGA_hydro	2	Proteobacteria,Halobacteria	2	Bacteria,Archaea	0.429	0.6	0.365	0.36	0.016	0.0	63	25
DUF3761	3	Acidobacteria,Actinobacteria,Proteobacteria	1	Bacteria	0.25	0.227	0.321	0.273	0.071	0.091	28	22
XylR_N	3	Proteobacteria,Halobacteria,Firmicutes	2	Bacteria,Archaea	0.519	0.583	0.259	0.333	0.019	0.0	54	24
DUF3768	1	Proteobacteria	1	Bacteria	0.229	0.167	0.604	0.444	0.021	0.0	48	18
DUF3769	1	Cyanobacteria	1	Bacteria	0.5	0.657	0.476	0.435	0.0	0.0	248	108
AIPR	9	Methanomicrobia,Cyanobacteria,Actinobacteria,Proteobacteria,Bacteroidetes,Fusobacteria,Halobacteria,Firmicutes,Thermoplasmata	2	Archaea,Bacteria	0.457	0.545	0.435	0.545	0.0	0.0	46	22
DUF4231	5	Cyanobacteria,Actinobacteria,Halobacteria,Methanomicrobia,Proteobacteria	2	Bacteria,Archaea	0.4	0.0	0.45	1.333	0.0	0.0	20	3
DUF4230	8	Actinobacteria,Chloroflexi,Thermotogae,Bacteroidetes,Acidobacteria,Cyanobacteria,Firmicutes,Proteobacteria	1	Bacteria	0.077	0.2	0.308	0.8	0.0	0.0	26	5
DUF4233	1	Actinobacteria	1	Bacteria	0.351	0.5	0.081	0.3	0.054	0.0	37	10
DUF4232	1	Actinobacteria	1	Bacteria	0.222	0.333	0.111	0.167	0.111	0.333	18	6
DUF4235	4	Actinobacteria,Bacteroidetes,Proteobacteria,Rhodothermaeota	1	Bacteria	0.444	1.333	0.222	0.0	0.0	0.0	18	3
DUF4234	10	Thermoprotei,Actinobacteria,Methanomicrobia,Methanopyri,Archaeoglobi,Halobacteria,Firmicutes,Aquificae,Methanobacteria,Proteobacteria	2	Archaea,Bacteria	0.167	0.2	0.5	0.4	0.0	0.0	12	5
DUF4236	5	Actinobacteria,Chloroflexi,Proteobacteria,Firmicutes,Bacteroidetes	1	Bacteria	0.84	0.167	0.24	0.333	0.0	0.0	25	6
DUF4239	4	Actinobacteria,Chloroflexi,Cyanobacteria,Proteobacteria	1	Bacteria	0.354	0.917	0.188	0.417	0.021	0.083	48	12
DUF4238	5	Actinobacteria,Deinococcus-Thermus,Halobacteria,Proteobacteria,Cyanobacteria	2	Bacteria,Archaea	0.453	0.5	0.491	0.556	0.0	0.0	53	18
2HCT	6	Tenericutes,Fusobacteria,Firmicutes,Acidobacteria,Proteobacteria,Actinobacteria	1	Bacteria	0.244	0.216	0.173	0.118	0.048	0.059	168	51
TruD	13	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Proteobacteria,Chloroflexi,Planctomycetes,Aquificae	2	Archaea,Bacteria	0.5	0.409	0.382	0.409	0.0	0.0	102	22
FlaC_arch	5	Methanomicrobia,Thermococci,Halobacteria,Thermoplasmata,Archaeoglobi	1	Archaea	0.389	0.455	0.667	0.818	0.028	0.0	36	11
Proteasome	23	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Bacteroidetes,Spirochaetes,Chloroflexi,Ignavibacteriae,Firmicutes,Planctomycetes,Aquificae,Rhodothermaeota,Deinococcus-Thermus	2	Archaea,Bacteria	0.175	0.067	0.421	0.267	0.0	0.0	57	15
UVR	21	Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.214	0.3	0.286	0.4	0.071	0.1	14	10
Ribosomal_L19e	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.711	0.837	0.367	0.143	0.0	0.0	90	49
ACC_central	2	Actinobacteria,Proteobacteria	1	Bacteria	0.695	0.825	0.41	0.35	0.029	0.0	105	40
GlgX_C	1	Proteobacteria	1	Bacteria	0.424	0.545	0.333	0.091	0.03	0.0	33	11
RcbX	1	Cyanobacteria	1	Bacteria	0.452	0.468	0.548	0.468	0.032	0.048	93	62
Stimulus_sens_1	1	Proteobacteria	1	Bacteria	0.578	0.7	0.4	0.3	0.0	0.0	45	20
EcKinase	3	Proteobacteria,Bacteroidetes,Actinobacteria	1	Bacteria	0.167	0.0	0.583	1.0	0.042	0.0	24	2
Ni_hydr_CYTB	15	Thermoprotei,Halobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Proteobacteria,Archaeoglobi,Chloroflexi,Ignavibacteriae,Firmicutes,Bacteroidetes,Aquificae,Planctomycetes	2	Archaea,Bacteria	0.933	1.125	0.067	0.0	0.067	0.0	15	8
Aromatic_hydrox	1	Proteobacteria	1	Bacteria	0.44	0.643	0.478	0.619	0.013	0.0	159	42
SDH_sah	20	Thermoprotei,Methanomicrobia,Chlamydiae,Thermococci,Cyanobacteria,Proteobacteria,Archaeoglobi,Thermotogae,Chloroflexi,Actinobacteria,Ignavibacteriae,Planctomycetes,Methanobacteria,Spirochaetes,Thermoplasmata,Firmicutes,Bacteroidetes,Aquificae,Rhodothermaeota,Deinococcus-Thermus	2	Archaea,Bacteria	0.364	0.182	0.355	0.318	0.025	0.045	121	22
YebF	1	Proteobacteria	1	Bacteria	0.447	0.5	0.482	0.538	0.035	0.077	85	26
Porphobil_deam	21	Thermoprotei,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae	2	Archaea,Bacteria	0.481	1.125	0.403	0.458	0.0	0.0	77	24
Urease_alpha	12	Thermoprotei,Halobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Deinococcus-Thermus,Proteobacteria,Planctomycetes,Thermoplasmata,Bacteroidetes,Firmicutes	2	Archaea,Bacteria	0.259	0.341	0.506	0.568	0.025	0.0	81	44
SWIM	19	Methanomicrobia,Halobacteria,Chlamydiae,Proteobacteria,Thermoprotei,Cyanobacteria,Chloroflexi,Actinobacteria,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Planctomycetes,Thermococci,Methanobacteria,Thermoplasmata,Firmicutes	2	Archaea,Bacteria	0.364	0.667	0.182	0.0	0.273	0.5	11	6
PGBA_N	1	Proteobacteria	1	Bacteria	0.379	0.276	0.379	0.379	0.015	0.0	203	58
RNase_H	16	Actinobacteria,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Methanomicrobia,Halobacteria,Thermoplasmata,Firmicutes,Methanobacteria,Rhodothermaeota	2	Bacteria,Archaea	0.397	0.379	0.397	0.552	0.029	0.0	68	29
CBM_5_12	6	Halobacteria,Actinobacteria,Methanomicrobia,Firmicutes,Proteobacteria,Chloroflexi	2	Archaea,Bacteria	0.421	0.417	0.526	0.417	0.0	0.0	19	12
Urease_beta	11	Thermoprotei,Halobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Deinococcus-Thermus,Proteobacteria,Planctomycetes,Thermoplasmata,Bacteroidetes,Firmicutes	2	Archaea,Bacteria	0.5	0.638	0.303	0.362	0.015	0.0	66	47
DUF1028	14	Thermoprotei,Halobacteria,Acidobacteria,Chloroflexi,Actinobacteria,Archaeoglobi,Proteobacteria,Ignavibacteriae,Cyanobacteria,Thermoplasmata,Bacteroidetes,Rhodothermaeota,Deinococcus-Thermus,Firmicutes	2	Archaea,Bacteria	0.297	0.327	0.297	0.288	0.022	0.019	91	52
PknG_TPR	4	Actinobacteria,Chloroflexi,Cyanobacteria,Proteobacteria	1	Bacteria	0.457	0.411	0.302	0.339	0.0	0.0	129	56
RimM	16	Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Tenericutes,Aquificae,Rhodothermaeota	1	Bacteria	0.529	0.0	0.412	0.0	0.0	0.0	17	4
DUF5013	1	Bacteroidetes	1	Bacteria	0.3	0.34	0.5	0.426	0.014	0.0	140	47
DUF5010	1	Proteobacteria	1	Bacteria	0.613	0.365	0.441	0.392	0.02	0.014	204	74
DUF5011	3	Proteobacteria,Firmicutes,Bacteroidetes	1	Bacteria	0.167	0.091	0.5	0.636	0.0	0.0	24	11
HtaA	1	Actinobacteria	1	Bacteria	0.286	0.269	0.314	0.308	0.0	0.0	70	26
PrgI	3	Actinobacteria,Chloroflexi,Firmicutes	1	Bacteria	0.524	1.25	0.429	0.5	0.0	0.0	21	4
E3_binding	19	Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Thermoprotei,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Thermococci,Firmicutes,Rhodothermaeota,Thermotogae	2	Archaea,Bacteria	0.381	0.4	0.381	0.4	0.0	0.0	21	10
Ribosomal_S13_N	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.564	0.563	0.538	0.438	0.051	0.0	39	16
GreA_GreB_N	15	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Planctomycetes,Rhodothermaeota	1	Bacteria	0.406	0.4	0.594	0.5	0.0	0.0	32	20
Nre_C	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.49	0.704	0.408	0.407	0.0	0.0	49	27
PUD	5	Thermotogae,Chloroflexi,Firmicutes,Proteobacteria,Actinobacteria	1	Bacteria	0.444	0.364	0.481	0.727	0.0	0.0	27	11
Ribonuclease_T2	2	Proteobacteria,Acidobacteria	1	Bacteria	0.44	0.455	0.22	0.182	0.16	0.182	50	22
PUA	21	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Firmicutes,Planctomycetes,Bacteroidetes,Spirochaetes,Aquificae	2	Archaea,Bacteria	0.05	0.0	0.3	0.4	0.0	0.0	20	5
CSD2	16	Actinobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chlorobi,Thermotogae,Deinococcus-Thermus,Proteobacteria,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Rhodothermaeota,Aquificae	1	Bacteria	0.407	0.0	0.37	0.0	0.0	0.0	27	5
GldM_N	1	Bacteroidetes	1	Bacteria	0.258	0.286	0.226	0.143	0.032	0.143	31	7
GldM_C	1	Bacteroidetes	1	Bacteria	0.333	0.31	0.319	0.207	0.029	0.034	69	29
Glug	8	Methanomicrobia,Halobacteria,Thermoplasmata,Firmicutes,Thermotogae,Bacteroidetes,Proteobacteria,Actinobacteria	2	Archaea,Bacteria	0.133	0.0	0.267	0.0	0.0	0.0	15	6
BAT	1	Halobacteria	1	Archaea	0.1	0	0.4	0	0.0	0	10	0
ORF_12_N	1	Actinobacteria	1	Bacteria	0.365	0.241	0.459	0.448	0.0	0.0	74	29
Pyr_redox	3	Thermoprotei,Cyanobacteria,Proteobacteria	2	Archaea,Bacteria	0.391	0.0	0.217	0.0	0.0	0.0	23	6
Lipase_3	6	Actinobacteria,Cyanobacteria,Proteobacteria,Bacteroidetes,Firmicutes,Deinococcus-Thermus	1	Bacteria	0.407	0.25	0.296	0.375	0.0	0.0	27	8
RNA_pol_Rpb2_45	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria	0.25	0.412	0.656	0.471	0.031	0.059	32	17
DUF485	7	Thermoprotei,Acidobacteria,Actinobacteria,Proteobacteria,Deinococcus-Thermus,Chloroflexi,Methanomicrobia	2	Archaea,Bacteria	0.241	0.0	0.31	0.571	0.034	0.0	29	7
DUF484	1	Proteobacteria	1	Bacteria	0.34	0.111	0.245	0.333	0.0	0.0	53	9
SUKH-3	3	Chloroflexi,Proteobacteria,Actinobacteria	1	Bacteria	0.288	0.389	0.212	0.0	0.0	0.0	52	18
DUF481	6	Acidobacteria,Proteobacteria,Bacteroidetes,Planctomycetes,Rhodothermaeota,Aquificae	1	Bacteria	0.357	0.0	0.357	0.0	0.0	0.0	14	2
DUF480	6	Acidobacteria,Proteobacteria,Actinobacteria,Rhodothermaeota,Planctomycetes,Deinococcus-Thermus	1	Bacteria	0.575	0.673	0.362	0.265	0.025	0.02	80	49
DUF483	4	Methanopyri,Archaeoglobi,Methanobacteria,Firmicutes	2	Archaea,Bacteria	0.233	0.143	0.4	0.143	0.133	0.286	30	14
H_PPase	17	Thermoprotei,Methanomicrobia,Chlamydiae,Acidobacteria,Actinobacteria,Chlorobi,Thermotogae,Proteobacteria,Bacteroidetes,Chloroflexi,Fusobacteria,Ignavibacteriae,Planctomycetes,Thermoplasmata,Spirochaetes,Firmicutes,Aquificae	2	Archaea,Bacteria	0.216	0.245	0.303	0.36	0.036	0.025	366	200
Gb3_synth	2	Bacteroidetes,Proteobacteria	1	Bacteria	0.698	0.846	0.377	0.231	0.019	0.0	53	13
Haemagg_act	4	Cyanobacteria,Proteobacteria,Fusobacteria,Firmicutes	1	Bacteria	0.255	0.333	0.255	0.2	0.0	0.0	47	15
TusA	19	Thermoprotei,Halobacteria,Proteobacteria,Methanomicrobia,Cyanobacteria,Actinobacteria,Thermococci,Thermoplasmata,Chlorobi,Methanopyri,Archaeoglobi,Spirochaetes,Methanobacteria,Chloroflexi,Firmicutes,Planctomycetes,Bacteroidetes,Aquificae,Thermotogae	2	Archaea,Bacteria	0.267	0.333	0.533	0.333	0.067	0.167	15	6
Dynamin_N	11	Proteobacteria,Cyanobacteria,Actinobacteria,Methanomicrobia,Deinococcus-Thermus,Spirochaetes,Chloroflexi,Firmicutes,Planctomycetes,Thermotogae,Aquificae	2	Bacteria,Archaea	0.227	0.333	0.364	0.556	0.0	0.0	22	9
DUF2590	1	Proteobacteria	1	Bacteria	0.338	0.5	0.6	0.636	0.0	0.0	65	22
DUF2597	1	Proteobacteria	1	Bacteria	0.216	0.196	0.526	0.413	0.01	0.0	97	46
Macro	24	Thermoprotei,Actinobacteria,Methanomicrobia,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoplasmata,Halobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.222	0.25	0.222	0.15	0.0	0.0	45	20
STN	5	Proteobacteria,Cyanobacteria,Bacteroidetes,Aquificae,Firmicutes	1	Bacteria	0.0	0.0	0.125	0.0	0.0	0.0	8	1
DUF2599	1	Actinobacteria	1	Bacteria	0.726	0.914	0.493	0.257	0.041	0.057	73	35
Virulence_fact	6	Acidobacteria,Proteobacteria,Chloroflexi,Cyanobacteria,Firmicutes,Actinobacteria	1	Bacteria	0.543	0.563	0.348	0.375	0.022	0.0	46	16
TOBE	19	Halobacteria,Methanomicrobia,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Methanobacteria,Thermotogae,Thermoprotei,Deinococcus-Thermus,Bacteroidetes,Chloroflexi,Spirochaetes,Firmicutes,Planctomycetes,Archaeoglobi,Rhodothermaeota	2	Archaea,Bacteria	0.278	0.333	0.222	0.5	0.0	0.0	18	6
ACBP	4	Deinococcus-Thermus,Bacteroidetes,Proteobacteria,Chloroflexi	1	Bacteria	0.377	0.304	0.377	0.435	0.038	0.0	53	23
Lact-deh-memb	1	Proteobacteria	1	Bacteria	0.471	0.493	0.434	0.378	0.027	0.034	221	148
